rid,eu_name,authorid,match_type,host_id,passed,n_papers,source
3434,张纪岩,A5115587832,exact,,False,320,round4_maxpapers
3435,张锋,A5100401333,exact,I24943067,False,1006,round4_maxpapers
3437,詹梅,A5036139739,exact,I17145004,False,303,round4_maxpapers
3438,詹良通,A5089267318,exact,I76130692,True,26,round4_semtie
3440,曾涛,A5100684228,exact,I125839683,False,364,round4_maxpapers
3441,袁林旺,A5100633048,exact,I152031979,False,121,round4_maxpapers
3442,虞先濬,A5100374639,exact,I24943067,False,788,round4_maxpapers
3443,俞炜,A5100377274,exact,I183067930,False,769,round4_maxpapers
3444,余学斌,A5010772578,exact,I24943067,False,442,round4_maxpapers
3445,余淼杰,A5101720389,exact,I20231570,True,242,round4_semtie
3446,尤业字,A5004626137,exact,I126520041,False,170,round4_maxpapers
3447,伊廷华,A5080786013,exact,I27357992,False,274,round4_maxpapers
3449,杨茂君,A5059023058,exact,I99065089,False,112,round4_maxpapers
3450,杨莉,A5100421591,exact,I20231570,False,1243,round4_maxpapers
3451,杨海波,A5037909012,exact,I66867065,True,477,round4_semtie
3452,杨波,A5041317124,exact,I76130692,False,393,round4_maxpapers
3453,薛强,A5067814627,exact,I4210140379,False,306,round4_maxpapers
3454,许琪,A5063102349,exact,,False,2047,round4_maxpapers
3455,徐赵东,A5100729867,exact,I76569877,False,360,round4_maxpapers
3456,徐骁,A5009926141,exact,I76130692,False,473,round4_maxpapers
3457,徐明伟,A5100771111,exact,I99065089,False,355,round4_maxpapers
3458,徐明,A5100413863,exact,I20231570,False,618,round4_maxpapers
3459,徐坤,A5038382239,exact,I139759216,False,727,round4_maxpapers
3460,徐淮良,A5043348100,exact,I194450716,False,233,round4_maxpapers
3461,谢涛,A5055015997,exact,I76130692,False,321,round4_maxpapers
3462,谢少荣,A5086702173,exact,I113940042,False,364,round4_maxpapers
3463,武振龙,A5007877359,exact,I52158045,False,165,round4_maxpapers
3464,吴元保,A5108337108,exact,I3124059619,False,2515,round4_maxpapers
3465,吴兴刚,A5008332697,exact,I158842170,True,316,round4_semtie
3466,吴淮宁,A5000266144,exact,I82880672,False,343,round4_maxpapers
3468,吴成印,A5033524459,exact,I20231570,False,179,round4_maxpapers
3469,闻利平,A5100763673,exact,I4210140689,False,331,round4_maxpapers
3470,魏振忠,A5075939703,exact,I82880672,False,139,round4_maxpapers
3471,王兆华,A5101730371,exact,I125839683,False,348,round4_maxpapers
3472,王亦洲,A5100602395,exact,I20231570,True,362,round4_semtie
3473,王一国,A5115621100,exact,I99065089,False,514,round4_maxpapers
3474,王延江,A5047480995,exact,I151075929,True,402,round4_semtie
3476,王雪松,A5108064895,exact,I170215575,False,772,round4_maxpapers
3478,王祥玉,A5055949631,exact,I881766915,False,200,round4_maxpapers
3479,王维,A5100392005,exact,I4210133325,False,581,round4_maxpapers
3480,王树青,A5043424443,exact,I59028903,False,470,round4_maxpapers
3481,王书肖,A5054880085,exact,I99065089,True,6,round4_semtie
3482,王守国,A5002343733,exact,I92403157,False,270,round4_maxpapers
3483,王平,A5005208943,exact,I116953780,False,2520,round4_maxpapers
3484,王建强,A5100436366,exact,I99065089,False,945,round4_maxpapers
3486,王建国,A5039984779,exact,I55712492,False,791,round4_maxpapers
3487,王慧远,A5100663524,exact,I194450716,False,295,round4_maxpapers
3488,王辉,A5026861437,exact,I20231570,True,421,round4_semtie
3489,王博,A5080515342,exact,I125839683,False,2670,round4_maxpapers
3490,汪亚平,A5115621100,exact,I881766915,False,514,round4_maxpapers
3491,汪夏燕,A5017550339,exact,I37796252,False,242,round4_maxpapers
3492,田善喜,A5048768588,exact,I126520041,False,117,round4_maxpapers
3493,唐睿康,A5049073234,exact,I76130692,False,304,round4_maxpapers
3494,汤亚杰,A5021957184,exact,I74525822,False,233,round4_maxpapers
3495,汤富酬,A5003323474,exact,I20231570,False,280,round4_maxpapers
3497,宋宇飞,A5067200024,exact,I75390827,False,496,round4_maxpapers
3498,宋令阳,A5102012574,exact,I20231570,False,752,round4_maxpapers
3501,沈颖,A5074799043,exact,I76130692,False,290,round4_maxpapers
3502,沈洋,A5091319997,exact,I99065089,False,278,round4_maxpapers
3505,秦礼萍,A5009568919,exact,I126520041,False,121,round4_maxpapers
3506,秦峰,A5028781688,exact,I52158045,False,194,round4_maxpapers
3507,齐颖新,A5110449573,exact,I183067930,False,60,round4_maxpapers
3508,彭海平,A5107927140,exact,I126520041,True,618,round4_semtie
3509,彭芳瑜,A5029146465,exact,I47720641,False,165,round4_maxpapers
3510,彭承志,A5006863742,exact,I126520041,False,246,round4_maxpapers
3514,倪喜军,A5085414774,exact,I4210086287,False,159,round4_maxpapers
3515,缪峰,A5045298175,exact,I881766915,False,242,round4_maxpapers
3518,马坚伟,A5078652354,exact,I204983213,False,187,round4_maxpapers
3519,吕建成,A5073535763,exact,I24185976,False,319,round4_maxpapers
3520,吕海东,A5101919746,exact,I25254941,False,666,round4_maxpapers
3521,罗正鸿,A5004797785,exact,I183067930,False,368,round4_maxpapers
3522,罗小兵,A5078004388,exact,I47720641,False,602,round4_maxpapers
3524,罗杰,A5100779418,exact,I204823248,False,258,round4_maxpapers
3525,罗成,A5024637740,exact,I4210112820,False,556,round4_maxpapers
3527,卢义玉,A5062130118,exact,I158842170,False,178,round4_maxpapers
3528,卢新培,A5085241766,exact,I47720641,False,370,round4_maxpapers
3529,卢明辉,A5080638645,exact,I881766915,False,526,round4_maxpapers
3530,刘志洪,A5100394554,exact,I37461747,False,2090,round4_maxpapers
3531,刘瑜,A5100345666,exact,I20231570,False,2692,round4_maxpapers
3532,刘咏,A5075881249,exact,I139660479,False,2190,round4_maxpapers
3533,刘小华,A5100370781,exact,I24185976,False,1521,round4_maxpapers
3534,刘全有,A5085670380,exact,I106994412,False,204,round4_maxpapers
3535,刘乃安,A5048335688,exact,I126520041,False,225,round4_maxpapers
3536,刘俊国,A5011224227,exact,I3045169105,False,390,round4_maxpapers
3537,刘俊,A5100361915,exact,I4210092888,False,864,round4_maxpapers
3538,刘健华,A5101678206,exact,I101479585,False,180,round4_maxpapers
3539,刘建祥,A5007234655,exact,I76130692,False,284,round4_maxpapers
3540,刘建国,A5100780350,exact,I4210149211,False,1047,round4_maxpapers
3541,刘红忠,A5075706781,exact,I87445476,False,195,round4_maxpapers
3542,刘光慧,A5100654857,exact,I4210112540,False,409,round4_maxpapers
3543,刘刚,A5100412458,exact,I87445476,False,785,round4_maxpapers
3544,刘畅,A5100353357,exact,I4210126304,False,498,round4_maxpapers
3545,林宙辰,A5016399094,exact,I20231570,False,488,round4_maxpapers
3546,李智军,A5100450024,exact,I90610280,False,957,round4_maxpapers
3547,李岩,A5100380336,exact,I116953780,False,1336,round4_maxpapers
3548,李向阳,A5026973450,exact,I126520041,False,1074,round4_maxpapers
3549,李肯立,A5106555154,exact,I16609230,True,63,round4_semtie
3550,李金恒,A5051672452,exact,I927504317,True,814,round4_semtie
3552,李寒莹,A5101977776,exact,I76130692,False,2417,round4_maxpapers
3553,李国辉,A5100337869,exact,I180585399,False,468,round4_maxpapers
3554,李春英,A5066360354,exact,,True,4,round4_semtie
3556,雷晓光,A5020188195,exact,I20231570,False,281,round4_maxpapers
3558,靳健,A5101464839,exact,I4210092495,False,248,round4_maxpapers
3559,金石,A5013079905,exact,I76569877,False,1486,round4_maxpapers
3561,贾立军,A5055165608,exact,I24943067,True,111,round4_semtie
3562,贾宏杰,A5053616362,exact,I162868743,False,592,round4_maxpapers
3564,黄志群,A5040979861,exact,I111753288,False,142,round4_maxpapers
3565,黄志明,A5012504104,exact,I4210135723,False,221,round4_maxpapers
3566,黄园,A5087036174,exact,I24185976,False,370,round4_maxpapers
3567,黄雨,A5108067820,exact,I116953780,False,841,round4_maxpapers
3568,黄勇,A5063411310,exact,I16609230,False,567,round4_maxpapers
3572,胡忠坤,A5018554987,exact,I47720641,False,135,round4_maxpapers
3573,胡俊,A5028500115,exact,I20231570,False,669,round4_maxpapers
3574,胡建生,A5024591386,exact,I2802624667,False,285,round4_maxpapers
3575,侯健,A5053256176,exact,I4210162190,False,407,round4_maxpapers
3576,何伟,A5100725418,exact,I99065089,True,265,round4_semtie
3577,何军,A5084113038,exact,I4210141483,False,477,round4_maxpapers
3578,郝青振,A5113156471,exact,I4210126061,False,157,round4_maxpapers
3579,韩永明,A5087563094,exact,I4210159790,False,253,round4_maxpapers
3580,韩鸿宾,A5101856799,exact,I20231570,False,208,round4_maxpapers
3581,韩德仁,A5054048290,exact,I152031979,False,133,round4_maxpapers
3582,郭庆军,A5055136032,exact,I4210160793,False,135,round4_maxpapers
3583,郭国平,A5090060101,exact,I126520041,True,588,round4_semtie
3584,公茂琼,A5102416707,exact,I4210140689,False,253,round4_maxpapers
3585,傅平青,A5100657548,exact,I4210152758,False,692,round4_maxpapers
3586,冯雪,A5036168675,exact,I99065089,False,403,round4_maxpapers
3587,方颖,A5082949789,exact,I191208505,False,303,round4_maxpapers
3590,邓友金,A5047149764,exact,I126520041,False,322,round4_maxpapers
3591,戴志晖,A5000162290,exact,I152031979,False,297,round4_maxpapers
3592,崔光磊,A5079176132,exact,I4210158139,False,558,round4_maxpapers
3594,陈悦,A5100454819,exact,I205237279,False,356,round4_maxpapers
3595,陈玉琴,A5041556252,exact,I4210164580,False,185,round4_maxpapers
3596,陈焱,A5100378023,exact,I24943067,False,845,round4_maxpapers
3597,陈列文,A5100428810,exact,I183067930,True,291,round4_semtie
3598,陈立桅,A5108832513,exact,I4210092495,False,687,round4_maxpapers
3599,陈玖斌,A5050672420,exact,I4210135735,False,163,round4_maxpapers
3600,陈红胜,A5100705712,exact,I76130692,False,722,round4_maxpapers
3601,陈海山,A5029299892,exact,I200845125,False,429,round4_maxpapers
3602,柴利,A5100704809,exact,I43922553,False,330,round4_maxpapers
3603,曹达鹏,A5056166029,exact,I75390827,False,438,round4_maxpapers
3604,卜军,A5060875522,exact,,False,64,round4_maxpapers
3605,白晓春,A5100636559,exact,I58200834,False,274,round4_maxpapers
3608,朱艳,A5100434309,exact,I119454577,False,869,round4_maxpapers
3609,朱铁军,A5086146868,exact,I76130692,False,389,round4_maxpapers
3610,朱健,A5105889592,exact,I20231570,False,163,round4_maxpapers
3612,周树云,A5006283995,exact,I99065089,False,185,round4_maxpapers
3613,周绍兵,A5071539566,exact,I4800084,False,326,round4_maxpapers
3614,周剑,A5088502431,exact,I66867065,False,427,round4_maxpapers
3615,郑伟英,A5103214233,exact,I4210120485,False,84,round4_maxpapers
3616,赵曜,A5100362745,exact,I24943067,False,1106,round4_maxpapers
3617,赵新,A5100445703,exact,I4210112946,False,982,round4_maxpapers
3618,章秀银,A5031038951,exact,I90610280,False,431,round4_maxpapers
3619,张勇慧,A5108166978,exact,I47720641,False,1586,round4_maxpapers
3620,张永安,A5075140744,exact,I4210089584,False,382,round4_maxpapers
3621,张扬建,A5108166978,exact,I4210160793,False,1586,round4_maxpapers
3622,张新波,A5087936668,exact,I4210092888,True,637,round4_semtie
3623,张显程,A5100632687,exact,I143593769,False,161,round4_maxpapers
3624,张文雄,A5029642484,exact,I20231570,True,770,round4_semtie
3625,张拴宏,A5089545728,exact,,False,973,round4_maxpapers
3626,张全国,A5101993477,exact,I25254941,True,99,round4_semtie
3627,张丽华,A5100414909,exact,I180585399,False,1354,round4_maxpapers
3628,张立峰,A5100426688,exact,I92403157,False,502,round4_maxpapers
3629,张建华,A5068121401,exact,I113940042,False,1290,round4_maxpapers
3630,张吉雄,A5083143371,exact,I25757504,False,227,round4_maxpapers
3631,张怀,A5068811764,exact,I4210165038,False,305,round4_maxpapers
3632,张凡,A5100403400,exact,I24943067,False,965,round4_maxpapers
3633,张朝阳,A5100751311,exact,I76130692,False,1384,round4_maxpapers
3634,曾海波,A5089334983,exact,I36399199,False,657,round4_maxpapers
3635,岳骞,A5016586562,exact,I99065089,False,191,round4_maxpapers
3636,袁业飞,A5111382617,exact,I126520041,False,659,round4_maxpapers
3637,喻俊志,A5073958329,exact,I4210112150,False,544,round4_maxpapers
3638,禹永春,A5053675071,exact,I24943067,False,52,round4_maxpapers
3639,於志文,A5100701166,exact,I17145004,False,791,round4_maxpapers
3640,余佳,A5107832339,exact,,False,618,round4_maxpapers
3641,尤涵,A5013308419,exact,I191208505,True,43,round4_semtie
3642,尹双凤,A5086761727,exact,I16609230,False,494,round4_maxpapers
3643,殷小玮,A5101518787,exact,I17145004,False,296,round4_maxpapers
3644,叶敏,A5100725242,exact,I20231570,False,518,round4_maxpapers
3645,要茂盛,A5037026129,exact,I20231570,False,149,round4_maxpapers
3648,杨化桂,A5101717144,exact,I143593769,False,1777,round4_maxpapers
3649,杨海军,A5100378741,exact,I20231570,False,2272,round4_maxpapers
3650,杨财广,A5005023253,exact,I4210112820,False,138,round4_maxpapers
3651,杨必胜,A5100772177,exact,I37461747,False,268,round4_maxpapers
3652,严登华,A5101486698,exact,I4210092032,False,323,round4_maxpapers
3653,鄢社锋,A5082998836,exact,I4210099069,False,165,round4_maxpapers
3654,许金时,A5021341955,exact,I126520041,False,193,round4_maxpapers
3655,徐涌,A5100359961,exact,I83519826,False,853,round4_maxpapers
3656,徐平龙,A5028904861,exact,I76130692,False,95,round4_maxpapers
3657,徐辉雄,A5037882275,exact,I116953780,False,259,round4_maxpapers
3658,徐长节,A5100740624,exact,I13985625,False,231,round4_maxpapers
3659,熊宇杰,A5087717847,exact,I126520041,False,610,round4_maxpapers
3661,谢永芳,A5107829607,exact,I139660479,False,1287,round4_maxpapers
3663,谢高岗,A5030689390,exact,I4210090176,False,490,round4_maxpapers
3664,肖仕,A5002115485,exact,I157773358,False,211,round4_maxpapers
3665,夏军强,A5025193330,exact,I37461747,False,223,round4_maxpapers
3666,吴雪峰,A5108167595,exact,I2802340896,False,3476,round4_maxpapers
3667,吴文传,A5009457440,exact,I99065089,False,393,round4_maxpapers
3668,吴俊杰,A5030746978,exact,I82880672,False,468,round4_maxpapers
3669,吴俊,A5051453633,exact,I119454577,False,278,round4_maxpapers
3670,吴迪,A5008227987,exact,I881766915,False,1062,round4_maxpapers
3672,吴晨,A5031750008,exact,,True,309,round4_semtie
3673,邬光剑,A5108375451,exact,I4210141476,False,98,round4_maxpapers
3674,翁文国,A5001369119,exact,I99065089,False,159,round4_maxpapers
3675,王永华,A5100700948,exact,I90610280,False,389,round4_maxpapers
3677,王业亮,A5044801484,exact,I4210159876,False,283,round4_maxpapers
3678,王艳丽,A5100413375,exact,I4210112540,False,296,round4_maxpapers
3679,王新云,A5100783176,exact,I47720641,False,390,round4_maxpapers
3680,王树荣,A5082812505,exact,I76130692,False,657,round4_maxpapers
3681,王任小,A5016374232,exact,I4210112946,False,268,round4_maxpapers
3682,王磊,A5058772567,exact,I24943067,False,5789,round4_maxpapers
3683,王军平,A5100670730,exact,I151075929,False,284,round4_maxpapers
3684,王进廷,A5074256336,exact,I99065089,False,261,round4_maxpapers
3685,王建浦,A5043971938,exact,I134687103,False,246,round4_maxpapers
3686,王宏涛,A5115602103,exact,I76130692,False,1416,round4_maxpapers
3687,王宏林,A5115602103,exact,I183067930,False,1416,round4_maxpapers
3688,王浩华,A5115602103,exact,I76130692,False,1416,round4_maxpapers
3689,王浩,A5080102032,exact,I4210141483,False,3439,round4_maxpapers
3690,王桂荣,A5100783081,exact,I4210097978,False,428,round4_maxpapers
3691,王菲,A5100455750,exact,I91656880,False,1177,round4_maxpapers
3692,王栋,A5100391508,exact,I4210155088,False,1125,round4_maxpapers
3693,汪萌,A5100377137,exact,I16365422,True,150,round4_semtie
3694,汪乐余,A5054153670,exact,I75390827,False,284,round4_maxpapers
3695,田梅,A5035410232,exact,I76130692,False,279,round4_maxpapers
3696,唐江,A5015759567,exact,I47720641,False,557,round4_maxpapers
3698,汤文军,A5028023634,exact,I4210112946,False,295,round4_maxpapers
3699,孙阳,A5048358778,exact,I4210159876,False,207,round4_maxpapers
3700,孙爱军,A5101456506,exact,I24943067,False,156,round4_maxpapers
3701,盛敏,A5029337392,exact,I149594827,False,484,round4_maxpapers
3702,盛春泉,A5057853505,exact,I177933477,False,324,round4_maxpapers
3703,沈志豪,A5056112689,exact,I20231570,False,414,round4_maxpapers
3704,沈锡辉,A5080777603,exact,I89652312,False,165,round4_maxpapers
3705,沈红斌,A5076024045,exact,I183067930,True,356,round4_semtie
3706,商洪才,A5011762184,exact,I17747738,True,389,round4_semtie
3708,秦跟基,A5059319622,exact,I20231570,False,59,round4_maxpapers
3709,彭新华,A5014292422,exact,I4210165559,True,295,round4_semtie
3710,彭良友,A5038991319,exact,I20231570,False,155,round4_maxpapers
3711,潘波,A5083603443,exact,I10660446,True,380,round4_semtie
3713,马丁,A5055822249,exact,I20231570,False,529,round4_maxpapers
3714,吕海宝,A5084346828,exact,I204983213,False,206,round4_maxpapers
3715,罗俊航,A5103263329,exact,I157773358,False,164,round4_maxpapers
3716,卢湖川,A5006986293,exact,I27357992,True,651,round4_semtie
3717,刘勇,A5075881249,exact,I59028903,False,2190,round4_maxpapers
3718,刘永进,A5100687684,exact,I99065089,False,1915,round4_maxpapers
3719,刘应征,A5100687684,exact,I183067930,False,1915,round4_maxpapers
3720,刘思齐,A5115594099,exact,I99065089,False,254,round4_maxpapers
3721,刘若川,A5108054603,exact,I20231570,False,74,round4_maxpapers
3722,刘明杰,A5112385275,exact,I82880672,True,449,round4_semtie
3723,梁高林,A5029765615,exact,I126520041,False,236,round4_maxpapers
3725,李勇建,A5100391222,exact,I205237279,False,988,round4_maxpapers
3726,李水清,A5024465450,exact,I99065089,False,481,round4_maxpapers
3727,李晴,A5100404176,exact,I20231570,False,2449,round4_maxpapers
3728,李泠,A5100435361,exact,I4210119392,False,827,round4_maxpapers
3729,李华斌,A5101977776,exact,I24943067,False,2417,round4_maxpapers
3730,李海涛,A5101977776,exact,I99065089,False,2417,round4_maxpapers
3731,李药,A5100411270,exact,I4210164580,False,169,round4_maxpapers
3732,黎大兵,A5016499715,exact,I4210088164,False,231,round4_maxpapers
3733,雷震,A5109299788,exact,I24943067,False,522,round4_maxpapers
3734,寇纲,A5073973267,exact,I204831749,False,432,round4_maxpapers
3735,孔凡江,A5081419044,exact,I4210101301,False,175,round4_maxpapers
3736,柯燎亮,A5087877048,exact,I21193070,False,204,round4_maxpapers
3737,康振辉,A5082297994,exact,I3923682,False,759,round4_maxpapers
3738,康宇,A5025987638,exact,I126520041,False,535,round4_maxpapers
3739,金盛烨,A5037362177,exact,I180585399,False,207,round4_maxpapers
3740,颉伟,A5100626075,exact,I99065089,False,332,round4_maxpapers
3741,焦树强,A5020025331,exact,I92403157,False,425,round4_maxpapers
3742,姜潮,A5089216253,exact,I16609230,False,414,round4_maxpapers
3743,江颖,A5007730121,exact,I20231570,False,329,round4_maxpapers
3744,江洁,A5061877876,exact,I82880672,False,528,round4_maxpapers
3745,江海龙,A5038041764,exact,I126520041,False,423,round4_maxpapers
3746,黄中伟,A5016570639,exact,I4210162190,True,288,round4_semtie
3747,黄卫华,A5086554867,exact,I37461747,False,195,round4_maxpapers
3748,黄伟,A5100352881,exact,I126520041,False,5804,round4_maxpapers
3749,黄攀峰,A5091127758,exact,I17145004,False,322,round4_maxpapers
3750,黄梅,A5101703520,exact,I4210137180,False,255,round4_maxpapers
3751,黄吉平,A5029288246,exact,I24943067,False,493,round4_maxpapers
3752,黄罡,A5100726056,exact,I20231570,False,631,round4_maxpapers
3753,胡兆初,A5084263315,exact,I3124059619,True,362,round4_semtie
3754,胡勇胜,A5074018534,exact,I4210159876,False,343,round4_maxpapers
3755,胡小玉,A5030379501,exact,I99065089,False,204,round4_maxpapers
3756,胡伟达,A5031365355,exact,I4210135723,False,521,round4_maxpapers
3759,侯立军,A5011681774,exact,I66867065,False,223,round4_maxpapers
3760,侯军利,A5068221925,exact,I24943067,True,138,round4_semtie
3761,郭安薪,A5031620690,exact,I204983213,False,119,round4_maxpapers
3762,葛咏,A5027113543,exact,I4210160793,False,236,round4_maxpapers
3763,高宁,A5013434529,exact,I20231570,False,244,round4_maxpapers
3764,傅立斌,A5016473401,exact,,False,359,round4_maxpapers
3765,付琨,A5112365916,exact,I4210110458,False,333,round4_maxpapers
3766,冯世进,A5087563808,exact,I116953780,True,239,round4_semtie
3767,冯济,A5040535359,exact,I20231570,False,244,round4_maxpapers
3769,樊隽轩,A5016367316,exact,I4210103797,False,140,round4_maxpapers
3770,樊健生,A5013540603,exact,I99065089,False,402,round4_maxpapers
3771,段胜仲,A5048890095,exact,I183067930,False,84,round4_maxpapers
3772,段安民,A5007100017,exact,I4210152758,False,169,round4_maxpapers
3773,杜文莉,A5048267931,exact,I143593769,False,345,round4_maxpapers
3774,杜太生,A5015458435,exact,I52158045,False,210,round4_maxpapers
3775,董忠军,A5102916143,exact,I99065089,False,65,round4_maxpapers
3777,丁龙云,A5101792363,exact,I205237279,False,43,round4_maxpapers
3780,单革,A5061702878,exact,I126520041,False,135,round4_maxpapers
3782,戴道锌,A5041370047,exact,I76130692,False,664,round4_maxpapers
3783,初广文,A5058166096,exact,I75390827,False,307,round4_maxpapers
3784,程义云,A5020228335,exact,I66867065,False,259,round4_maxpapers
3786,陈永平,A5100359081,exact,,False,494,round4_maxpapers
3787,陈雪波,A5101689974,exact,I25254941,True,186,round4_semtie
3789,陈小前,A5100712765,exact,,False,433,round4_maxpapers
3790,陈玲玲,A5100745206,exact,I4210106477,False,294,round4_maxpapers
3792,陈建兵,A5048814627,exact,I116953780,False,341,round4_maxpapers
3793,陈华勇,A5101529064,exact,I3018690959,False,145,round4_maxpapers
3794,陈华伟,A5100704491,exact,I82880672,False,198,round4_maxpapers
3795,陈弓,A5100389829,exact,I205237279,False,517,round4_maxpapers
3796,陈彬,A5100427280,exact,I25254941,True,505,round4_semtie
3797,车仁超,A5071995516,exact,I24943067,True,378,round4_semtie
3798,曹庆宏,A5005955121,exact,I20231570,True,107,round4_semtie
3799,蔡庆宇,A5112124555,exact,I4210099135,False,107,round4_maxpapers
3800,蔡磊,A5029316679,exact,I4210134982,False,323,round4_maxpapers
3801,步文博,A5060453218,exact,I66867065,False,225,round4_maxpapers
3802,毕天姝,A5077234408,exact,I153473198,False,349,round4_maxpapers
3803,艾渤,A5100620739,exact,I21193070,False,1233,round4_maxpapers
3804,刘卫东,A5100687149,exact,I183067930,False,695,round4_maxpapers
3806,乔宾,A5043245924,exact,I20231570,False,201,round4_maxpapers
3807,肖云峰,A5034397421,exact,I20231570,False,372,round4_maxpapers
3811,田晖,A5026608908,exact,I20231570,False,557,round4_maxpapers
3812,刘翔,A5010339880,exact,I76214153,True,1198,round4_semtie
3813,张景瑞,A5075392699,exact,I125839683,False,190,round4_maxpapers
3814,何建军,A5100736239,exact,I4210164580,True,146,round4_semtie
3815,施勇,A5047464767,exact,I881766915,False,221,round4_maxpapers
3816,刘雄军,A5100781966,exact,I20231570,False,1062,round4_maxpapers
3817,王毅,A5003035201,exact,I126520041,False,1586,round4_maxpapers
3818,姚宏,A5008810579,exact,I99065089,False,303,round4_maxpapers
3819,徐志平,A5040134560,exact,I99065089,False,1407,round4_maxpapers
3820,于品,A5028121261,exact,I99065089,False,30,round4_maxpapers
3821,周全,A5100356471,exact,I113940042,False,560,round4_maxpapers
3823,吴克辉,A5055899561,exact,I4210159876,False,311,round4_maxpapers
3824,王博,A5080515342,exact,I27357992,False,2670,round4_maxpapers
3825,杨建成,A5100381068,exact,I4210131271,False,170,round4_maxpapers
3826,康熙,A5108511550,exact,I2802340896,False,223,round4_maxpapers
3827,周宇峰,A5108124629,exact,I4210125404,True,159,round4_semtie
3828,高福平,A5084798688,exact,I4210157653,False,150,round4_maxpapers
3829,杨晟,A5100329753,exact,I4210106477,False,293,round4_maxpapers
3830,何耀,A5054439790,exact,I3923682,False,348,round4_maxpapers
3831,王殳凹,A5002614185,exact,I3923682,False,826,round4_maxpapers
3832,王双印,A5042902756,exact,I16609230,False,529,round4_maxpapers
3833,李震宇,A5101436495,exact,I126520041,False,2433,round4_maxpapers
3834,尹航,A5107885044,exact,I99065089,False,719,round4_maxpapers
3837,张强,A5100381911,exact,I99065089,True,2398,round4_semtie
3839,王亚培,A5080478968,exact,I78988378,False,244,round4_maxpapers
3840,伊成器,A5014470638,exact,I20231570,False,152,round4_maxpapers
3841,陈骏,A5100450146,exact,I92403157,False,1095,round4_maxpapers
3842,李映伟,A5100643109,exact,I90610280,False,372,round4_maxpapers
3843,龚学庆,A5085852346,exact,I143593769,False,386,round4_maxpapers
3845,孙志刚,A5074694254,exact,I180585399,False,183,round4_maxpapers
3846,覃勇,A5088716214,exact,I4210159903,False,811,round4_maxpapers
3847,田长麟,A5006239480,exact,I126520041,False,189,round4_maxpapers
3848,傅强,A5035531924,exact,I180585399,False,1190,round4_maxpapers
3849,汪勇,A5100424506,exact,I134687103,False,804,round4_maxpapers
3850,黄湧,A5063411310,exact,,True,567,round4_semtie
3851,江莉龙,A5053219554,exact,I80947539,False,374,round4_maxpapers
3853,黄正,A5033486450,exact,I4210112946,False,299,round4_maxpapers
3856,谭斌,A5053584037,exact,I3045169105,False,271,round4_maxpapers
3857,孙育杰,A5061570552,exact,I20231570,False,249,round4_maxpapers
3858,彭强,A5053836350,exact,I24185976,False,277,round4_maxpapers
3859,焦雨铃,A5079032909,exact,I4210124606,False,122,round4_maxpapers
3861,史岸冰,A5054912186,exact,I47720641,False,39,round4_maxpapers
3862,孙衍刚,A5024081826,exact,I4210106477,False,58,round4_maxpapers
3864,王宏伟,A5115602103,exact,I99065089,False,1416,round4_maxpapers
3866,孙强,A5108583281,exact,I4210106477,False,193,round4_maxpapers
3868,曹胜波,A5009149702,exact,I204823248,False,153,round4_maxpapers
3869,程功,A5080476856,exact,I99065089,False,204,round4_maxpapers
3870,陈柱成,A5107884446,exact,I99065089,False,136,round4_maxpapers
3871,钱韦,A5109297239,exact,I4210134982,False,171,round4_maxpapers
3872,叶清,A5100347568,exact,I4210120696,False,626,round4_maxpapers
3873,唐朝荣,A5003127560,exact,I20942203,False,81,round4_maxpapers
3874,周艳虹,A5012041302,exact,I76130692,False,882,round4_maxpapers
3875,刘宏涛,A5100693380,exact,I4210106477,False,326,round4_maxpapers
3876,聂少平,A5051610166,exact,I141649914,False,1017,round4_maxpapers
3877,叶丽林,A5064212776,exact,I151075929,True,116,round4_semtie
3878,杨元合,A5014814366,exact,I4210158097,False,260,round4_maxpapers
3879,黄志伟,A5087309766,exact,I204983213,False,295,round4_maxpapers
3880,李孟华,A5100643214,exact,I4210167311,False,877,round4_maxpapers
3882,刘巧泉,A5010955633,exact,I78978612,False,251,round4_maxpapers
3883,陈学伟,A5009791505,exact,I37574244,False,129,round4_maxpapers
3884,董广辉,A5031606363,exact,I76214153,False,183,round4_maxpapers
3886,闫俊华,A5064396174,exact,I4210120696,False,160,round4_maxpapers
3887,杨云锋,A5100743975,exact,I99065089,False,2388,round4_maxpapers
3889,郭华明,A5107596923,exact,I3125743391,False,407,round4_maxpapers
3890,袁洪林,A5101463909,exact,I37802460,False,202,round4_maxpapers
3891,王勤,A5100341261,exact,I881766915,False,979,round4_maxpapers
3892,张小红,A5100330119,exact,I37461747,False,1954,round4_maxpapers
3894,张明义,A5100671757,exact,,False,900,round4_maxpapers
3895,林强,A5108635429,exact,I4210103685,False,324,round4_maxpapers
3896,陈显尧,A5024291314,exact,I59028903,False,97,round4_maxpapers
3898,孙建奇,A5101516034,exact,I4210152758,False,171,round4_maxpapers
3900,吴永红,A5046289405,exact,I4210165559,False,317,round4_maxpapers
3902,车慧正,A5024019310,exact,I4210133131,False,416,round4_maxpapers
3903,刘良云,A5100349600,exact,,True,540,round4_semtie
3905,曾小勤,A5017093588,exact,I183067930,False,562,round4_maxpapers
3907,周昊,A5003662541,exact,I76130692,False,649,round4_maxpapers
